2104008330,7,,,,,,,,,,,,
2104008400,8,,,,,,,,,,,,
2104008420,9,,,,,,,,,,,,
2104008700,12,,,,,,,,,,,,
2104009000,13,,,,,,,,,,,,
2104008220,2,,,,,,,,,,,,
2104008510,10,,,,,,,,,,,,
2104008210,1,,,,,,,,,,,,
2104008230,3,,,,,,,,,,,,
2104008300,4,,,,,,,,,,,,
2104008310,5,,,,,,,,,,,,
2104008320,6,,,,,,,,,,,,
2104008610,11,,,,,,,,,,,,
2104008100,0,,,,,,,,,,,,
