Sector: ,SCC: ,SCC Descriptions: ,NOX (kg) Emissions,PM25-PRI (kg) Emissions,SO2 (kg) Emissions,VOC (kg) Emissions,Deaths from NOX to TotalPop,Deaths from PM25-PRI to TotalPop,Deaths from SO2 to TotalPop,Deaths from VOC to TotalPop,Deaths from NOX to WhiteNoLat,Deaths from PM25-PRI to WhiteNoLat,Deaths from SO2 to WhiteNoLat,Deaths from VOC to WhiteNoLat,Deaths from NOX to Black,Deaths from PM25-PRI to Black,Deaths from SO2 to Black,Deaths from VOC to Black,Deaths from NOX to Native,Deaths from PM25-PRI to Native,Deaths from SO2 to Native,Deaths from VOC to Native,Deaths from NOX to Asian,Deaths from PM25-PRI to Asian,Deaths from SO2 to Asian,Deaths from VOC to Asian,Deaths from NOX to Other,Deaths from PM25-PRI to Other,Deaths from SO2 to Other,Deaths from VOC to Other,Deaths from NOX to Latino,Deaths from PM25-PRI to Latino,Deaths from SO2 to Latino,Deaths from VOC to Latino,Deaths from NOX to Poverty,Deaths from PM25-PRI to Poverty,Deaths from SO2 to Poverty,Deaths from VOC to Poverty,Deaths from NOX to TwoXPov,Deaths from PM25-PRI to TwoXPov,Deaths from SO2 to TwoXPov,Deaths from VOC to TwoXPov
np_oilgas,2310111700,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Exploration;Oil Well Completion: All Processes""",386021.61686648795,10328.301225000001,380003.60145152354,2.769844572490343e+07,0.3805588234624627,0.040368595370953136,1.4188831163897013,12.629649848523753,0.30987095454968444,0.030588374970525974,0.9185349884617476,7.825231980817574,0.02729196010191512,0.003984424423609968,0.2392369613833191,1.4102467159226688,0.004714673887606968,0.0005610022440342051,0.007517128381986537,0.1454891153520351,0.0069865838219541005,0.0011069884301285033,0.047642480653710684,0.24251730411389624,0.0073514789407266995,0.0007513936991759293,0.025967720219353882,0.27457455365209005,0.024343172181493497,0.003376411601232025,0.17998383695192077,2.7315901633216746,0.050244777278508714,0.005405389505671682,0.21694413264641635,2.0467524431369104,0.24825194985946158,0.02669747178426101,0.897861474379416,7.466310130778974
np_oilgas,2310021504,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Fugitives:  Pumps""",0,0,0,482268.8939063955,0,0,0,0.31234829034165074,0,0,0,0.17207657574125373,0,0,0,0.03542160977642237,0,0,0,0.002407283051652381,0,0,0,0.007064033958833253,0,0,0,0.005566477627038427,0,0,0,0.08981230983948543,0,0,0,0.05438527816540705,0,0,0,0.18305069049820477
np_oilgas,2310021403,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Nat Gas Fired 4Cycle Rich Burn Compressor Engines 500+ HP w/NSCR""",1.5623821248534372e+07,105754.99013442821,6534.525421097002,327927.86438419647,16.190916697632627,1.6652015123712063,0.0259361056027483,0.2633228065533525,9.896553659416044,0.8675491585967318,0.01604871316698033,0.1210483636307907,1.5643385145974795,0.21658996998440977,0.0037236896308736173,0.025847749212141953,0.177287988585441,0.011543947178166156,0.0002959790659306611,0.001541266844048116,0.28089407669473604,0.04941896471271332,0.0006413165119055781,0.006624896707800997,0.33446662176844205,0.031366963124400495,0.0006072906931042615,0.004210814194892258,3.9373758212924774,0.4887325086320061,0.004619116516898873,0.10404971585530592,2.7889718437182207,0.29776735832125306,0.004240169590921604,0.05079131630900288,9.447476013471238,0.9692490575747881,0.015597195634879532,0.14865950192870167
np_oilgas,2310012516,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil Production;Fugitives; Other: Oil""",0,0,0,0.11660105050469999,0,0,0,5.945852787031898e-08,0,0,0,2.7051882687000285e-08,0,0,0,6.557499492899751e-09,0,0,0,1.8501015262909017e-10,0,0,0,1.2899364376056027e-09,0,0,0,8.990423867964046e-10,0,0,0,2.347515653310091e-08,0,0,0,1.023312456896234e-08,0,0,0,3.465868994580886e-08
np_oilgas,2310022502,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Gas Production;Fugitives; Flanges: Gas Streams""",0,0,0,0.66146645847375,0,0,0,6.568041877945663e-07,0,0,0,2.7846256656384734e-07,0,0,0,1.2804686897648217e-07,0,0,0,1.8679357581808998e-09,0,0,0,2.1928938669119186e-08,0,0,0,8.44428541457701e-09,0,0,0,2.1805359196586577e-07,0,0,0,1.1464132825864274e-07,0,0,0,3.816050983936598e-07
np_oilgas,2310022506,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Gas Production;Fugitives; Other: Gas""",0,0,0,37.1653192119,0,0,0,3.690345159664266e-05,0,0,0,1.5645852859547064e-05,0,0,0,7.194454886622037e-06,0,0,0,1.0495342204534923e-07,0,0,0,1.2320936940141611e-06,0,0,0,4.7445407166830017e-07,0,0,0,1.2251642637659716e-05,0,0,0,6.4412924664392375e-06,0,0,0,2.144099135381589e-05
np_oilgas,2310021501,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Fugitives: Connectors""",0,0,0,8.958720113082847e+06,0,0,0,4.498891208593573,0,0,0,3.3316481627394046,0,0,0,0.48266950593569186,0,0,0,0.061126017792605,0,0,0,0.0774201591294465,0,0,0,0.11676868392409892,0,0,0,0.42925868108343646,0,0,0,0.7430640995371811,0,0,0,2.698793037224851
np_oilgas,2310022000,"""Industrial Processes;Oil and Gas Production: SIC 13;Natural Gas : Off-shore;Total: All Processes""",69818.90623338,285.11481009015,127.30340224889997,1701.72377714355,0.11550661449697741,0.005189507457852182,0.0007401058355833106,0.0016897333849006534,0.059139678856687354,0.0021366897174938575,0.00034217041113988547,0.0007163915971940402,0.01902952094008737,0.0010659007980405553,0.00011199868089199939,0.0003294193827780058,0.000600691507570385,1.5928176718938264e-05,2.9639812106406006e-06,4.8056014479124926e-06,0.003996951564323602,0.00019632828222964472,3.087365795452742e-05,5.641504569439136e-05,0.0018225560190322583,7.038531283441885e-05,1.1420653629676248e-05,2.1724280790107434e-05,0.03091721537623275,0.0017042751663430057,0.00024067844954001177,0.0005609774758475503,0.0181137433883656,0.0009236805743903745,0.00012231476971572095,0.00029493356160341686,0.07013248037995057,0.0030083568752075768,0.0004470080847648579,0.00098173904665908
np_oilgas,2310023202,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;CBM Fired 4Cycle Lean Burn Compressor Engines 50 To 499 HP""",2.8905424682777957e+06,34082.80437225001,2006.6558779974373,369933.666314943,4.424352311753993,0.4105276960472813,0.008598182325318145,0.22012219092813884,3.169011964723996,0.2626367400841151,0.005882982024143603,0.1468122682661874,0.8197976459506006,0.10717792485818271,0.001853217132503637,0.05146163918057792,0.05216300011199319,0.004377888736034369,5.51778431842078e-05,0.003240821104669844,0.05664961765964223,0.006446978261250177,0.0001532423551858418,0.002738194794729861,0.09139914843453778,0.007030781980949581,0.00015741659372491451,0.0037615533167537725,0.23533094003094662,0.022857383093278158,0.000496146385068645,0.012107714734978042,0.7766617325321563,0.07485010482288353,0.0014397435411166567,0.04071660791046414,2.5817533085413538,0.23843102051751136,0.0051822209994607914,0.1260514297336823
np_oilgas,2310011504,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Production;Fugitives:  Pumps""",0,0,0,4.0593015173506993e+06,0,0,0,2.103804949641006,0,0,0,1.2347683052315819,0,0,0,0.20353643249181935,0,0,0,0.02029784141666326,0,0,0,0.04030347129658212,0,0,0,0.04297635745275672,0,0,0,0.5619225389145301,0,0,0,0.34361601625284005,0,0,0,1.2336993112610222
np_oilgas,2310000000,"""Industrial Processes;Oil and Gas Production: SIC 13;All Processes;Total: All Processes""",9.836734446243977e+06,7360.588125034979,10475.772610060301,4.840924307477372e+06,10.345901958875688,0.042202503630161564,0.022594988519622237,4.247624622541559,8.17094108384376,0.03050231697211252,0.016867780988615154,2.2032490051361524,0.6333223512854645,0.0031461690632807776,0.002508748446132774,1.5291137294389574,0.0643444461157166,0.0003058139842866848,9.727606456926376e-05,0.024588906795847187,0.18049576458367816,0.0010310097314551437,0.0005665186053119852,0.08856086184908209,0.18707079363077644,0.0008685152031635149,0.0004397595186414949,0.06927279834377166,1.109727506960367,0.0063486785798075275,0.0021149048988930532,0.3328393132386593,1.3737544305009233,0.005717627965445074,0.00317634935121849,0.9321632147656149,6.752720129964249,0.02795159681311012,0.014712248846635863,2.3309923573594906
np_oilgas,2310011500,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Production;Fugitives: All Processes""",,,,2.40446662695e+06,0,0,0,0.45957710911792476,0,0,0,0.36112147014151,0,0,0,0.02521794434000195,0,0,0,0.007042463357504104,0,0,0,0.007950365163965759,0,0,0,0.009761327610500435,0,0,0,0.048483537118922615,0,0,0,0.05969701563852792,0,0,0,0.30396459932246767
np_oilgas,2310122100,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Gas Exploration;Mud Degassing""",0,0,0,25.2736842201,0,0,0,2.5095604420084633e-05,0,0,0,1.0639714693058108e-05,0,0,0,4.892476685558234e-06,0,0,0,7.137189691324922e-08,0,0,0,8.378655776560107e-07,0,0,0,3.226449617474115e-07,0,0,0,8.33153058809255e-06,0,0,0,4.380298348317903e-06,0,0,0,1.4580604061841013e-05
np_oilgas,2310021011,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Condensate Tank Flaring""",266624.48377349996,0.362874,,5506.703668499999,0.2839785152860768,1.4187888598787757e-06,0,0.0011357335712000771,0.2221299440480332,1.004421638711688e-06,0,0.0007993628770792204,0.018217844176316833,1.2574173787686618e-07,0,6.671497200804003e-05,0.0015456073602315744,4.271615107780441e-08,0,4.509794234826446e-05,0.005442298978889033,2.343382276695562e-08,0,1.3838724550655701e-05,0.005533388810033088,2.990717083561653e-08,0,2.249471745404501e-05,0.03110943175919275,1.925683414537677e-07,0,0.00018822433983538387,0.03829609077090851,2.1324187483379612e-07,0,0.00017012766114256887,0.18530897467766724,8.853197522808965e-07,0,0.0007010379948181313
np_oilgas,2310000330,"""Industrial Processes;Oil and Gas Production: SIC 13; Artificial lift""",7.026603344685178e+07,729361.4956653651,25198.221544136115,2.1888672428665822e+06,116.86642169340598,6.724533719772554,0.09202464031510364,0.6982759024248706,88.4403090686507,4.653364488829376,0.06603183589811,0.5084574529499954,12.24557639700258,0.8789833005555201,0.012265758467403376,0.0688590341445987,1.2776703970097993,0.058868428404759476,0.0006417722547460176,0.008558628121568712,1.9716076572654277,0.15176116947589546,0.002387330766677598,0.011742851767971617,2.6929382842289953,0.15063016469694804,0.0019718331369568613,0.015127196290754073,10.238320015288418,0.830926170439567,0.00872610983201239,0.0855307391837928,17.65146799213121,1.0403131291068117,0.013606336371294731,0.10420213140732405,72.39094317698459,4.188819021908573,0.05865496379667623,0.43479875356171827
np_oilgas,2310021505,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Fugitives:  Valves""",0,0,0,3.781823345822783e+07,0,0,0,18.08191115411565,0,0,0,13.191181024999954,0,0,0,1.9834373042720557,0,0,0,0.2344825848091901,0,0,0,0.3097240829055461,0,0,0,0.43638186292337533,0,0,0,1.9267043035882434,0,0,0,2.978126137000766,0,0,0,10.871568142239845
np_oilgas,2310021201,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Natural Gas Fired 4Cycle Lean Burn Compressor Engines <50 HP""",22928.08020115649,17.049043522043984,2.34144469159324,572.8608352050555,0.04639605552773664,0.00020519326056077142,1.2409563436369137e-05,0.00038891070692604837,0.030862948818293733,0.00012432262443198274,7.600027638142689e-06,0.0002441802570445056,0.006829640936644611,3.420599374848428e-05,2.061385423465538e-06,6.243897369613364e-05,0.0005835808292111641,1.8714682502867378e-06,1.3024362443069645e-07,3.4074402529787712e-06,0.0007631978590396648,4.760527457827636e-06,3.067124946498108e-07,6.916402295992554e-06,0.0010128287230179859,4.112430195873216e-06,2.739792037634476e-07,7.138703742260452e-06,0.006343858316802489,3.5920216233599414e-05,2.037215038202185e-06,6.482892952252674e-05,0.007839218393252953,3.4360546108802e-05,2.0716383753204577e-06,6.533830463131482e-05,0.026970216735471005,0.00012095003529131417,7.3806835217197935e-06,0.00022625066189141228
np_oilgas,2310021401,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Nat Gas Fired 4Cycle Rich Burn Compressor Engines <50 HP w/NSCR""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
np_oilgas,2310023010,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;Storage Tanks: Condensate""",156.688647562515,,0,138651.5106835695,0.00031768552857874464,0,0,0.05971086428908035,0.00025210060545562704,0,0,0.046028425960531694,2.7413021124487742e-05,0,0,0.005007081667497839,7.332243254287134e-06,0,0,0.001963638988506599,4.534119882196363e-06,0,0,0.0007883053817882301,1.0359971044829244e-05,0,0,0.002101060024649885,1.5945568503763312e-05,0,0,0.0038223524539844583,4.809545197959791e-05,0,0,0.009090559683733472,0.00019641213411257532,0,0,0.03679917417011357
np_oilgas,2310023512,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;Fugitives: Flanges""",,,,179067.98944595252,0,0,0,0.1338821789502589,0,0,0,0.08868525239218286,0,0,0,0.03553164894721222,0,0,0,0.000807039277167079,0,0,0,0.001685182983554173,0,0,0,0.0018642574773830446,0,0,0,0.005308798122323189,0,0,0,0.02525049758777971,0,0,0,0.07610781501977129
np_oilgas,2310023302,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;CBM Fired 4Cycle Rich Burn Compressor Engines 50 To 499 HP""",1.2691204473549737e+07,136652.4692787453,4139.699786443461,184557.51493235517,18.033633816218273,1.6952674158584433,0.01788503622320853,0.11090063531108355,12.864683956099944,1.0735170778694023,0.012135781100810481,0.07352409247245376,3.4975219133316777,0.46270698433438606,0.0039990188063577506,0.02690479699667683,0.1552779114401666,0.01498514627083464,9.698177631404317e-05,0.0014209609108410104,0.22922048611283252,0.02648473727246755,0.00032001925972371145,0.0013723072859717022,0.3128748257663627,0.025807202659339466,0.0003089086053565057,0.0016504717857015211,0.9740547468409808,0.09176627163488334,0.0010243266934751684,0.006028006112931051,3.1484271848022756,0.31043650446025234,0.003002810426715614,0.020549833110743054,10.558702848011878,0.9834036456498487,0.01077556190007705,0.0635154280563725
np_oilgas,2310020600,"""Industrial Processes;Oil and Gas Production: SIC 13;Natural Gas; Compressor engines""",1.224171309927556e+07,184759.9241171486,3429.539003524144,4.484379445690416e+06,14.096420803934937,4.363312289650078,0.03733573062208631,1.3461325205868881,10.997860228079247,3.063121196648714,0.023708988749498765,0.9976941016310793,1.1885210915609377,0.543909021608423,0.005688636808366068,0.09513292191772724,0.0819670805187644,0.008196552027730238,6.104406599445847e-05,0.03178196561754596,0.3303985565605222,0.19814183094176993,0.002164829790543626,0.026251024296052243,0.26873421190750896,0.0824618409576237,0.0007268189429703776,0.025026763286574993,1.2289396446695378,0.4674818532236344,0.004985412284336166,0.17024574588373592,1.857182616129259,0.5467262345516316,0.004655058295271818,0.18453203996027198,9.243665568614993,3.0004541614653872,0.025999920771404596,0.8687154678867974
np_oilgas,2310020800,"""Industrial Processes;Oil and Gas Production: SIC 13;Natural Gas; Gas well truck loading""",0,0,0,1.7108300857493086e+06,0,0,0,0.5465869812251288,0,0,0,0.39888894105255857,0,0,0,0.02904014817761434,0,0,0,0.002695165426977045,0,0,0,0.009344965432415163,0,0,0,0.009895371917017105,0,0,0,0.09672238703758304,0,0,0,0.07330590869881314,0,0,0,0.35584100471430374
np_oilgas,2310012522,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil Production;Fugitives; Flanges: Oil/Water""",0,0,0,0.00816412250337,0,0,0,4.153521642730699e-09,0,0,0,1.887086837984705e-09,0,0,0,4.5759265889055975e-10,0,0,0,1.2921150019559531e-11,0,0,0,9.013739051874192e-11,0,0,0,6.279232687318984e-11,0,0,0,1.642991265818829e-09,0,0,0,7.149698324221638e-10,0,0,0,2.4208119271605195e-09
np_oilgas,2310011201,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Production;Tank Truck/Railcar Loading: Crude Oil""",0,0,0,3.514808992058318e+07,0,0,0,12.848185664677533,0,0,0,7.787611422293516,0,0,0,1.2411258154783311,0,0,0,0.13300190767718933,0,0,0,0.28564081448222967,0,0,0,0.25462629721938024,0,0,0,3.1461793961488747,0,0,0,2.0219533548043787,0,0,0,7.67279707149634
np_oilgas,2310023606,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;Mud Degassing""",,,,13755.283280999998,0,0,0,0.007871768521122707,0,0,0,0.006294147183372166,0,0,0,0.0010718548090106767,0,0,0,2.630085683211272e-05,0,0,0,9.616096503279262e-05,0,0,0,0.00011473628907815133,0,0,0,0.0002685683995027794,0,0,0,0.0014624823122436016,0,0,0,0.004443183253041047
np_oilgas,2310021203,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Natural Gas Fired 4Cycle Lean Burn Compressor Engines 500+ HP""",2.508737409836597e+06,21517.539666478675,4388.2690641407125,1.0655081139969137e+06,4.366862207870825,0.36863974514810277,0.016787044346409007,1.185851717365416,2.619562876180899,0.18235987022287783,0.010438989575089161,0.5652554481883646,0.49780487766895115,0.04364589355474593,0.002320476593853538,0.1296787143896877,0.048385315255170924,0.002419522157936225,0.00020505459135423002,0.0071211854960610685,0.09985630825073524,0.011386763682517903,0.00041873637374022725,0.03360279395062056,0.09420644359512197,0.00676690564919133,0.0004066557034219449,0.020041670942209516,1.0070463848998294,0.12206078996178538,0.0029971315004608348,0.4301519045465365,0.7485582001633087,0.06781915916875138,0.0027303145670704216,0.22410516666788835,2.5691359078194935,0.21296421763714926,0.01012726556883936,0.6762943135188981
np_oilgas,2310002305,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil And Gas Production;Flares: Flaring Operations""",259299.91230808292,0.6894606,0.043316072520855,9837.275645107731,0.27576932308654506,2.779991654234524e-06,2.5182635235254173e-07,0.002155914087028133,0.21572252721136118,1.994382314895112e-06,1.1642514073181234e-07,0.001554415770673005,0.017690622748834157,2.437996917926874e-07,3.810860528477681e-08,0.00012022706919055654,0.0015041902185204878,6.704459648078386e-08,1.0084735888345852e-09,7.142763879014618e-05,0.005283369204837033,4.638123159285833e-08,1.0504934035734991e-08,2.561350877279859e-05,0.005370736469462939,5.892651871087049e-08,3.8859206677478064e-09,4.248714914568527e-05,0.030197877087857594,3.6945730436691163e-07,8.189327762971537e-08,0.0003417429533187039,0.03719323404698586,4.123267423005787e-07,4.161856209532329e-08,0.00031434422065650775,0.17995054743353758,1.7379085622795141e-06,1.5209747684560124e-07,0.001337357987611901
np_oilgas,2310011600,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Production;Artificial Lift Engines""",25683.7136964,47.482062899999995,0,1041.629817,0.01911196087429949,0.000189755078970086,0,0.000219687300948739,0.01501739435691219,0.00013595674733732786,0,0.0001582644546889501,0.0014361161129347096,1.6110097986654035e-05,0,1.2081306043488835e-05,0.00018235799822782984,5.167207972665298e-06,0,9.223454166649778e-06,0.0002741171735355186,3.2563527290549426e-06,0,2.522682058428667e-06,0.0003989201070813495,4.110182781506674e-06,0,4.466885590626237e-06,0.0018030551282774677,2.515449019404661e-05,0,3.31285181677213e-05,0.0027734912471985246,2.832815053902678e-05,0,3.301667932372799e-05,0.011884570552649416,0.00011892543383962223,0,0.00013567165248141237
